,user_id,lat,lon,timestamp,weather
73,156840212,58.0105,56.2502,2022-12-21 13:17:39.401922,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
74,1069543929,58.0105,56.2502,2022-12-21 13:17:39.934176,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
75,156840212,58.0105,56.2502,2022-12-21 13:17:50.392532,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
76,1069543929,58.0105,56.2502,2022-12-21 13:17:50.918090,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
77,156840212,58.0105,56.2502,2022-12-21 13:18:01.468444,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
78,1069543929,58.0105,56.2502,2022-12-21 13:18:01.967007,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
79,156840212,58.0105,56.2502,2022-12-21 13:18:12.483457,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
80,1069543929,58.0105,56.2502,2022-12-21 13:18:13.065679,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
81,156840212,58.0105,56.2502,2022-12-21 13:18:23.564378,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
82,1069543929,58.0105,56.2502,2022-12-21 13:18:24.018010,"Weather(location='Perm', temperature=-15.17, temperature_feeling=-21.72, description='Few clouds', wind_speed=3, wind_direction='West', sunrise=datetime.datetime(2022, 12, 21, 9, 59, 24), sunset=datetime.datetime(2022, 12, 21, 16, 26, 25))"
